"layer","level","class","id","metric","value","areasqkm"
1,"patch",1,8635,"area",0.36,0.0036
1,"patch",1,8636,"area",0.2,0.002
1,"patch",1,8637,"area",0.78,0.0078
1,"patch",1,8638,"area",0.01,1e-04
1,"patch",1,8639,"area",0.33,0.0033
1,"patch",1,8640,"area",1.94,0.0194
1,"patch",1,8641,"area",0.03,3e-04
1,"patch",1,8642,"area",0.01,1e-04
1,"patch",1,8643,"area",78.25,0.7825
1,"patch",1,8644,"area",13.11,0.1311
1,"patch",1,8645,"area",0.02,2e-04
1,"patch",1,8646,"area",124.08,1.2408
1,"patch",1,8647,"area",0.01,1e-04
1,"patch",1,8648,"area",0.05,5e-04
1,"patch",1,8649,"area",50.04,0.5004
1,"patch",1,8650,"area",0.02,2e-04
1,"patch",1,8651,"area",0.12,0.0012
1,"patch",1,8652,"area",0.03,3e-04
1,"patch",1,8653,"area",0.02,2e-04
1,"patch",1,8654,"area",0.02,2e-04
1,"patch",1,8655,"area",0.01,1e-04
1,"patch",1,8656,"area",0.17,0.0017
1,"patch",1,8657,"area",1.71,0.0171
1,"patch",1,8658,"area",0.01,1e-04
1,"patch",1,8659,"area",0.02,2e-04
1,"patch",1,8660,"area",0.01,1e-04
1,"patch",1,8661,"area",0.01,1e-04
1,"patch",1,8662,"area",0.33,0.0033
1,"patch",1,8663,"area",0.01,1e-04
1,"patch",1,8664,"area",0.03,3e-04
1,"patch",1,8665,"area",0.01,1e-04
1,"patch",1,8666,"area",0.76,0.0076
1,"patch",1,8667,"area",0.03,3e-04
1,"patch",1,8668,"area",0.01,1e-04
1,"patch",1,8669,"area",0.09,9e-04
1,"patch",1,8670,"area",0.42,0.0042
1,"patch",1,8671,"area",1.34,0.0134
1,"patch",1,8672,"area",0.4,0.004
1,"patch",1,8673,"area",0.14,0.0014
1,"patch",1,8674,"area",0.41,0.0041
1,"patch",1,8675,"area",0.14,0.0014
1,"patch",1,8676,"area",0.04,4e-04
1,"patch",1,8677,"area",0.86,0.0086
1,"patch",1,8678,"area",0.5,0.005
1,"patch",1,8679,"area",0.02,2e-04
1,"patch",1,8680,"area",0.07,7e-04
1,"patch",1,8681,"area",0.12,0.0012
1,"patch",1,8682,"area",3.57,0.0357
1,"patch",1,8683,"area",0.03,3e-04
1,"patch",1,8684,"area",0.01,1e-04
1,"patch",1,8685,"area",0.14,0.0014
1,"patch",1,8686,"area",0.02,2e-04
1,"patch",1,8687,"area",0.04,4e-04
1,"patch",1,8688,"area",1.16,0.0116
1,"patch",1,8689,"area",0.01,1e-04
1,"patch",1,8690,"area",0.05,5e-04
1,"patch",1,8691,"area",0.29,0.0029
1,"patch",1,8692,"area",0.02,2e-04
1,"patch",1,8693,"area",0.17,0.0017
1,"patch",1,8694,"area",0.12,0.0012
1,"patch",1,8695,"area",0.25,0.0025
1,"patch",1,8696,"area",1.01,0.0101
1,"patch",1,8697,"area",1.34,0.0134
1,"patch",1,8698,"area",0.31,0.0031
1,"patch",1,8699,"area",0.06,6e-04
1,"patch",1,8700,"area",0.01,1e-04
1,"patch",1,8701,"area",0.18,0.0018
1,"patch",1,8702,"area",0.01,1e-04
1,"patch",1,8703,"area",0.01,1e-04
1,"patch",1,8704,"area",1.74,0.0174
1,"patch",1,8705,"area",0.01,1e-04
1,"patch",1,8706,"area",1.97,0.0197
1,"patch",1,8707,"area",0.03,3e-04
1,"patch",1,8708,"area",0.02,2e-04
1,"patch",1,8709,"area",3.22,0.0322
1,"patch",1,8710,"area",0.01,1e-04
1,"patch",1,8711,"area",0.01,1e-04
1,"patch",1,8712,"area",0.01,1e-04
1,"patch",1,8713,"area",0.02,2e-04
1,"patch",1,8714,"area",2.31,0.0231
1,"patch",1,8715,"area",12.59,0.1259
1,"patch",1,8716,"area",0.13,0.0013
1,"patch",1,8717,"area",0.04,4e-04
1,"patch",1,8718,"area",0.15,0.0015
1,"patch",1,8719,"area",0.02,2e-04
1,"patch",1,8720,"area",0.01,1e-04
1,"patch",1,8721,"area",5.23,0.0523
1,"patch",1,8722,"area",0.02,2e-04
1,"patch",1,8723,"area",0.1,0.001
1,"patch",1,8724,"area",0.02,2e-04
1,"patch",1,8725,"area",0.03,3e-04
1,"patch",1,8726,"area",0.1,0.001
1,"patch",1,8727,"area",0.06,6e-04
1,"patch",1,8728,"area",0.02,2e-04
1,"patch",1,8729,"area",0.06,6e-04
1,"patch",1,8730,"area",0.14,0.0014
1,"patch",1,8731,"area",0.21,0.0021
1,"patch",1,8732,"area",0.01,1e-04
1,"patch",1,8733,"area",0.13,0.0013
1,"patch",1,8734,"area",0.01,1e-04
1,"patch",1,8735,"area",0.04,4e-04
1,"patch",1,8736,"area",0.12,0.0012
1,"patch",1,8737,"area",0.27,0.0027
1,"patch",1,8738,"area",0.02,2e-04
1,"patch",1,8739,"area",0.56,0.0056
1,"patch",1,8740,"area",0.01,1e-04
1,"patch",1,8741,"area",0.12,0.0012
1,"patch",1,8742,"area",0.24,0.0024
1,"patch",1,8743,"area",0.98,0.0098
1,"patch",1,8744,"area",10.2,0.102
1,"patch",1,8745,"area",0.01,1e-04
1,"patch",1,8746,"area",0.05,5e-04
1,"patch",1,8747,"area",0.02,2e-04
1,"patch",1,8748,"area",0.08,8e-04
1,"patch",1,8749,"area",100.12,1.0012
1,"patch",1,8750,"area",0.06,6e-04
1,"patch",1,8751,"area",0.01,1e-04
1,"patch",1,8752,"area",0.07,7e-04
1,"patch",1,8753,"area",0.01,1e-04
1,"patch",1,8754,"area",0.01,1e-04
1,"patch",1,8755,"area",0.02,2e-04
1,"patch",1,8756,"area",0.01,1e-04
1,"patch",1,8757,"area",0.03,3e-04
1,"patch",1,8758,"area",0.02,2e-04
1,"patch",1,8759,"area",0.02,2e-04
1,"patch",1,8760,"area",69.69,0.6969
1,"patch",1,8761,"area",0.03,3e-04
1,"patch",1,8762,"area",0.45,0.0045
1,"patch",1,8763,"area",0.08,8e-04
1,"patch",1,8764,"area",0.16,0.0016
1,"patch",1,8765,"area",0.13,0.0013
1,"patch",1,8766,"area",0.42,0.0042
1,"patch",1,8767,"area",0.04,4e-04
1,"patch",1,8768,"area",0.24,0.0024
1,"patch",1,8769,"area",0.05,5e-04
1,"patch",1,8770,"area",0.07,7e-04
1,"patch",1,8771,"area",0.04,4e-04
1,"patch",1,8772,"area",0.01,1e-04
1,"patch",1,8773,"area",0.02,2e-04
1,"patch",1,8774,"area",0.41,0.0041
1,"patch",1,8775,"area",0.11,0.0011
1,"patch",1,8776,"area",0.07,7e-04
1,"patch",1,8777,"area",0.09,9e-04
1,"patch",1,8778,"area",0.25,0.0025
1,"patch",1,8779,"area",0.06,6e-04
1,"patch",1,8780,"area",0.01,1e-04
1,"patch",1,8781,"area",0.01,1e-04
1,"patch",1,8782,"area",0.16,0.0016
1,"patch",1,8783,"area",0.11,0.0011
1,"patch",1,8784,"area",0.3,0.003
1,"patch",1,8785,"area",0.01,1e-04
1,"patch",1,8786,"area",0.01,1e-04
1,"patch",1,8787,"area",0.01,1e-04
1,"patch",1,8788,"area",0.02,2e-04
1,"patch",1,8789,"area",0.72,0.0072
1,"patch",1,8790,"area",0.06,6e-04
1,"patch",1,8791,"area",0.01,1e-04
1,"patch",1,8792,"area",0.07,7e-04
1,"patch",1,8793,"area",0.07,7e-04
1,"patch",1,8794,"area",0.01,1e-04
1,"patch",1,8795,"area",0.01,1e-04
1,"patch",1,8796,"area",0.01,1e-04
1,"patch",1,8797,"area",0.01,1e-04
1,"patch",1,8798,"area",0.09,9e-04
1,"patch",1,8799,"area",0.17,0.0017
1,"patch",1,8800,"area",0.03,3e-04
1,"patch",1,8801,"area",31.88,0.3188
1,"patch",1,8802,"area",0.03,3e-04
1,"patch",1,8803,"area",0.02,2e-04
1,"patch",1,8804,"area",0.03,3e-04
1,"patch",1,8805,"area",0.01,1e-04
1,"patch",1,8806,"area",0.01,1e-04
1,"patch",1,8807,"area",0.1,0.001
1,"patch",1,8808,"area",0.32,0.0032
1,"patch",1,8809,"area",0.33,0.0033
1,"patch",1,8810,"area",1.51,0.0151
1,"patch",1,8811,"area",0.01,1e-04
1,"patch",1,8812,"area",0.02,2e-04
1,"patch",1,8813,"area",10.09,0.1009
1,"patch",1,8814,"area",0.03,3e-04
1,"patch",1,8815,"area",1775.36,17.7536
1,"patch",1,8816,"area",0.09,9e-04
1,"patch",1,8817,"area",0.08,8e-04
1,"patch",1,8818,"area",0.01,1e-04
1,"patch",1,8819,"area",0.02,2e-04
1,"patch",1,8820,"area",0.02,2e-04
1,"patch",1,8821,"area",0.09,9e-04
1,"patch",1,8822,"area",0.02,2e-04
1,"patch",1,8823,"area",0.01,1e-04
1,"patch",1,8824,"area",0.22,0.0022
1,"patch",1,8825,"area",0.22,0.0022
1,"patch",1,8826,"area",0.01,1e-04
1,"patch",1,8827,"area",0.01,1e-04
1,"patch",1,8828,"area",0.15,0.0015
1,"patch",1,8829,"area",0.03,3e-04
1,"patch",1,8830,"area",965.89,9.6589
1,"patch",1,8831,"area",0.42,0.0042
1,"patch",1,8832,"area",0.56,0.0056
1,"patch",1,8833,"area",0.01,1e-04
1,"patch",1,8834,"area",0.03,3e-04
1,"patch",1,8835,"area",0.03,3e-04
1,"patch",1,8836,"area",0.05,5e-04
1,"patch",1,8837,"area",0.01,1e-04
1,"patch",1,8838,"area",1.54,0.0154
1,"patch",1,8839,"area",0.42,0.0042
1,"patch",1,8840,"area",0.01,1e-04
1,"patch",1,8841,"area",0.82,0.0082
1,"patch",1,8842,"area",0.01,1e-04
1,"patch",1,8843,"area",0.72,0.0072
1,"patch",1,8844,"area",0.01,1e-04
1,"patch",1,8845,"area",0.07,7e-04
1,"patch",1,8846,"area",2.24,0.0224
1,"patch",1,8847,"area",1.96,0.0196
1,"patch",1,8848,"area",0.1,0.001
1,"patch",1,8849,"area",0.13,0.0013
1,"patch",1,8850,"area",5.14,0.0514
1,"patch",1,8851,"area",0.25,0.0025
1,"patch",1,8852,"area",0.07,7e-04
1,"patch",1,8853,"area",0.01,1e-04
1,"patch",1,8854,"area",0.02,2e-04
1,"patch",1,8855,"area",0.08,8e-04
1,"patch",1,8856,"area",0.14,0.0014
1,"patch",1,8857,"area",8.53,0.0853
1,"patch",1,8858,"area",0.01,1e-04
1,"patch",1,8859,"area",0.07,7e-04
1,"patch",1,8860,"area",0.68,0.0068
1,"patch",1,8861,"area",0.02,2e-04
1,"patch",1,8862,"area",0.02,2e-04
1,"patch",1,8863,"area",199.67,1.9967
1,"patch",1,8864,"area",7.19,0.0719
1,"patch",1,8865,"area",0.13,0.0013
1,"patch",1,8866,"area",0.08,8e-04
1,"patch",1,8867,"area",0.01,1e-04
1,"patch",1,8868,"area",0.01,1e-04
1,"patch",1,8869,"area",0.05,5e-04
1,"patch",1,8870,"area",0.01,1e-04
1,"patch",1,8871,"area",0.02,2e-04
1,"patch",1,8872,"area",0.2,0.002
1,"patch",1,8873,"area",0.02,2e-04
1,"patch",1,8874,"area",0.08,8e-04
1,"patch",1,8875,"area",0.01,1e-04
1,"patch",1,8876,"area",0.18,0.0018
1,"patch",1,8877,"area",0.19,0.0019
1,"patch",1,8878,"area",0.06,6e-04
1,"patch",1,8879,"area",0.13,0.0013
1,"patch",1,8880,"area",0.01,1e-04
1,"patch",1,8881,"area",2.6,0.026
1,"patch",1,8882,"area",0.01,1e-04
1,"patch",1,8883,"area",0.11,0.0011
1,"patch",1,8884,"area",0.4,0.004
1,"patch",1,8885,"area",0.04,4e-04
1,"patch",1,8886,"area",0.1,0.001
1,"patch",1,8887,"area",0.05,5e-04
1,"patch",1,8888,"area",2.02,0.0202
1,"patch",1,8889,"area",0.02,2e-04
1,"patch",1,8890,"area",0.05,5e-04
1,"patch",1,8891,"area",0.3,0.003
1,"patch",1,8892,"area",0.02,2e-04
1,"patch",1,8893,"area",0.15,0.0015
1,"patch",1,8894,"area",0.01,1e-04
1,"patch",1,8895,"area",0.01,1e-04
1,"patch",1,8896,"area",0.44,0.0044
1,"patch",1,8897,"area",0.01,1e-04
1,"patch",1,8898,"area",0.04,4e-04
1,"patch",1,8899,"area",0.09,9e-04
1,"patch",1,8900,"area",1.14,0.0114
1,"patch",1,8901,"area",0.3,0.003
1,"patch",1,8902,"area",0.01,1e-04
1,"patch",1,8903,"area",0.04,4e-04
1,"patch",1,8904,"area",0.01,1e-04
1,"patch",1,8905,"area",0.03,3e-04
1,"patch",1,8906,"area",0.25,0.0025
1,"patch",1,8907,"area",0.01,1e-04
1,"patch",1,8908,"area",9.85,0.0985
1,"patch",1,8909,"area",0.03,3e-04
1,"patch",1,8910,"area",0.01,1e-04
1,"patch",1,8911,"area",0.31,0.0031
1,"patch",1,8912,"area",0.18,0.0018
1,"patch",1,8913,"area",0.03,3e-04
1,"patch",1,8914,"area",0.01,1e-04
1,"patch",1,8915,"area",1.3,0.013
1,"patch",1,8916,"area",0.03,3e-04
1,"patch",1,8917,"area",0.04,4e-04
1,"patch",1,8918,"area",0.01,1e-04
1,"patch",1,8919,"area",0.09,9e-04
1,"patch",1,8920,"area",0.11,0.0011
1,"patch",1,8921,"area",0.04,4e-04
1,"patch",1,8922,"area",0.02,2e-04
1,"patch",1,8923,"area",0.28,0.0028
1,"patch",1,8924,"area",0.01,1e-04
1,"patch",1,8925,"area",0.01,1e-04
1,"patch",1,8926,"area",21.95,0.2195
1,"patch",1,8927,"area",0.01,1e-04
1,"patch",1,8928,"area",1.73,0.0173
1,"patch",1,8929,"area",0.22,0.0022
1,"patch",1,8930,"area",0.02,2e-04
1,"patch",1,8931,"area",2.42,0.0242
1,"patch",1,8932,"area",4.25,0.0425
1,"patch",1,8933,"area",0.14,0.0014
1,"patch",1,8934,"area",0.01,1e-04
1,"patch",1,8935,"area",0.02,2e-04
1,"patch",1,8936,"area",0.01,1e-04
1,"patch",1,8937,"area",444.91,4.4491
1,"patch",1,8938,"area",0.01,1e-04
1,"patch",1,8939,"area",0.27,0.0027
1,"patch",1,8940,"area",0.01,1e-04
1,"patch",1,8941,"area",0.01,1e-04
1,"patch",1,8942,"area",0.01,1e-04
1,"patch",1,8943,"area",0.03,3e-04
1,"patch",1,8944,"area",0.11,0.0011
1,"patch",1,8945,"area",0.03,3e-04
1,"patch",1,8946,"area",0.07,7e-04
1,"patch",1,8947,"area",0.06,6e-04
1,"patch",1,8948,"area",0.07,7e-04
1,"patch",1,8949,"area",0.84,0.0084
1,"patch",1,8950,"area",0.03,3e-04
1,"patch",1,8951,"area",0.02,2e-04
1,"patch",1,8952,"area",0.01,1e-04
1,"patch",1,8953,"area",0.12,0.0012
1,"patch",1,8954,"area",0.2,0.002
1,"patch",1,8955,"area",0.04,4e-04
1,"patch",1,8956,"area",0.01,1e-04
1,"patch",1,8957,"area",0.37,0.0037
1,"patch",1,8958,"area",0.05,5e-04
1,"patch",1,8959,"area",0.01,1e-04
1,"patch",1,8960,"area",0.3,0.003
1,"patch",1,8961,"area",0.3,0.003
1,"patch",1,8962,"area",0.02,2e-04
1,"patch",1,8963,"area",5.34,0.0534
1,"patch",1,8964,"area",5.11,0.0511
1,"patch",1,8965,"area",1.45,0.0145
1,"patch",1,8966,"area",0.01,1e-04
1,"patch",1,8967,"area",0.14,0.0014
1,"patch",1,8968,"area",0.01,1e-04
1,"patch",1,8969,"area",0.01,1e-04
1,"patch",1,8970,"area",0.13,0.0013
1,"patch",1,8971,"area",0.02,2e-04
1,"patch",1,8972,"area",0.37,0.0037
1,"patch",1,8973,"area",0.01,1e-04
1,"patch",1,8974,"area",1.28,0.0128
1,"patch",1,8975,"area",0.18,0.0018
1,"patch",1,8976,"area",0.48,0.0048
1,"patch",1,8977,"area",0.02,2e-04
1,"patch",1,8978,"area",0.08,8e-04
1,"patch",1,8979,"area",0.03,3e-04
1,"patch",1,8980,"area",0.01,1e-04
1,"patch",1,8981,"area",0.02,2e-04
1,"patch",1,8982,"area",0.03,3e-04
1,"patch",1,8983,"area",0.26,0.0026
1,"patch",1,8984,"area",0.08,8e-04
1,"patch",1,8985,"area",0.11,0.0011
1,"patch",1,8986,"area",0.03,3e-04
1,"patch",1,8987,"area",0.05,5e-04
1,"patch",1,8988,"area",0.19,0.0019
1,"patch",1,8989,"area",0.95,0.0095
1,"patch",1,8990,"area",0.03,3e-04
1,"patch",1,8991,"area",0.02,2e-04
1,"patch",1,8992,"area",0.01,1e-04
1,"patch",1,8993,"area",0.02,2e-04
1,"patch",1,8994,"area",0.32,0.0032
1,"patch",1,8995,"area",0.06,6e-04
1,"patch",1,8996,"area",0.08,8e-04
1,"patch",1,8997,"area",0.02,2e-04
1,"patch",1,8998,"area",1.75,0.0175
1,"patch",1,8999,"area",0.02,2e-04
1,"patch",1,9000,"area",3.32,0.0332
1,"patch",1,9001,"area",0.05,5e-04
1,"patch",1,9002,"area",0.02,2e-04
1,"patch",1,9003,"area",0.01,1e-04
1,"patch",1,9004,"area",1.08,0.0108
1,"patch",1,9005,"area",0.02,2e-04
1,"patch",1,9006,"area",0.05,5e-04
1,"patch",1,9007,"area",0.03,3e-04
1,"patch",1,9008,"area",0.02,2e-04
1,"patch",1,9009,"area",57.66,0.5766
1,"patch",1,9010,"area",0.56,0.0056
1,"patch",1,9011,"area",0.13,0.0013
1,"patch",1,9012,"area",48.5,0.485
1,"patch",1,9013,"area",0.02,2e-04
1,"patch",1,9014,"area",0.01,1e-04
1,"patch",1,9015,"area",0.03,3e-04
1,"patch",1,9016,"area",0.06,6e-04
1,"patch",1,9017,"area",0.38,0.0038
1,"patch",1,9018,"area",0.01,1e-04
1,"patch",1,9019,"area",0.03,3e-04
1,"patch",1,9020,"area",0.86,0.0086
1,"patch",1,9021,"area",0.01,1e-04
1,"patch",1,9022,"area",0.21,0.0021
1,"patch",1,9023,"area",0.07,7e-04
1,"patch",1,9024,"area",0.39,0.0039
1,"patch",1,9025,"area",0.02,2e-04
1,"patch",1,9026,"area",0.01,1e-04
1,"patch",1,9027,"area",4.34,0.0434
1,"patch",1,9028,"area",0.3,0.003
1,"patch",1,9029,"area",0.12,0.0012
1,"patch",1,9030,"area",0.09,9e-04
1,"patch",1,9031,"area",0.12,0.0012
1,"patch",1,9032,"area",0.24,0.0024
1,"patch",1,9033,"area",0.01,1e-04
1,"patch",1,9034,"area",0.23,0.0023
1,"patch",1,9035,"area",0.01,1e-04
1,"patch",1,9036,"area",53.5,0.535
1,"patch",1,9037,"area",0.15,0.0015
1,"patch",1,9038,"area",71.51,0.7151
1,"patch",1,9039,"area",0.04,4e-04
1,"patch",1,9040,"area",0.01,1e-04
1,"patch",1,9041,"area",0.05,5e-04
1,"patch",1,9042,"area",6.6,0.066
1,"patch",1,9043,"area",0.01,1e-04
1,"patch",1,9044,"area",1,0.01
1,"patch",1,9045,"area",0.02,2e-04
1,"patch",1,9046,"area",0.08,8e-04
1,"patch",1,9047,"area",0.02,2e-04
1,"patch",1,9048,"area",18.41,0.1841
1,"patch",1,9049,"area",0.09,9e-04
1,"patch",1,9050,"area",0.02,2e-04
1,"patch",1,9051,"area",0.2,0.002
1,"patch",1,9052,"area",0.01,1e-04
1,"patch",1,9053,"area",0.01,1e-04
1,"patch",1,9054,"area",32.5,0.325
1,"patch",1,9055,"area",0.12,0.0012
1,"patch",1,9056,"area",855.07,8.5507
1,"patch",1,9057,"area",0.03,3e-04
1,"patch",1,9058,"area",0.15,0.0015
1,"patch",1,9059,"area",0.1,0.001
1,"patch",1,9060,"area",0.01,1e-04
1,"patch",1,9061,"area",0.07,7e-04
1,"patch",1,9062,"area",0.08,8e-04
1,"patch",1,9063,"area",0.07,7e-04
1,"patch",1,9064,"area",0.01,1e-04
1,"patch",1,9065,"area",0.01,1e-04
1,"patch",1,9066,"area",43.54,0.4354
1,"patch",1,9067,"area",1.18,0.0118
1,"patch",1,9068,"area",43.16,0.4316
1,"patch",1,9069,"area",0.84,0.0084
1,"patch",1,9070,"area",0.07,7e-04
1,"patch",1,9071,"area",44.11,0.4411
1,"patch",1,9072,"area",7.4,0.074
1,"patch",1,9073,"area",0.09,9e-04
1,"patch",1,9074,"area",24,0.24
1,"patch",1,9075,"area",0.07,7e-04
1,"patch",1,9076,"area",0.01,1e-04
1,"patch",1,9077,"area",0.02,2e-04
1,"patch",1,9078,"area",0.01,1e-04
1,"patch",1,9079,"area",0.17,0.0017
1,"patch",1,9080,"area",0.03,3e-04
1,"patch",1,9081,"area",188.8,1.888
1,"patch",1,9082,"area",0.04,4e-04
1,"patch",1,9083,"area",0.07,7e-04
1,"patch",1,9084,"area",0.01,1e-04
1,"patch",1,9085,"area",0.11,0.0011
1,"patch",1,9086,"area",29.79,0.2979
1,"patch",1,9087,"area",0.15,0.0015
1,"patch",1,9088,"area",0.01,1e-04
1,"patch",1,9089,"area",0.09,9e-04
1,"patch",1,9090,"area",0.95,0.0095
1,"patch",1,9091,"area",0.01,1e-04
1,"patch",1,9092,"area",4.66,0.0466
1,"patch",1,9093,"area",0.17,0.0017
1,"patch",1,9094,"area",0.17,0.0017
1,"patch",1,9095,"area",5.4,0.054
1,"patch",1,9096,"area",0.42,0.0042
1,"patch",1,9097,"area",0.14,0.0014
1,"patch",1,9098,"area",0.04,4e-04
1,"patch",1,9099,"area",0.06,6e-04
1,"patch",1,9100,"area",0.11,0.0011
1,"patch",1,9101,"area",0.05,5e-04
1,"patch",1,9102,"area",0.06,6e-04
1,"patch",1,9103,"area",8.99,0.0899
1,"patch",1,9104,"area",0.93,0.0093
1,"patch",1,9105,"area",0.03,3e-04
1,"patch",1,9106,"area",0.03,3e-04
1,"patch",1,9107,"area",10.37,0.1037
1,"patch",1,9108,"area",1.28,0.0128
1,"patch",1,9109,"area",0.02,2e-04
1,"patch",1,9110,"area",0.04,4e-04
1,"patch",1,9111,"area",0.01,1e-04
1,"patch",1,9112,"area",0.03,3e-04
1,"patch",1,9113,"area",0.04,4e-04
1,"patch",1,9114,"area",0.8,0.008
1,"patch",1,9115,"area",0.07,7e-04
1,"patch",1,9116,"area",18.19,0.1819
1,"patch",1,9117,"area",1.03,0.0103
1,"patch",1,9118,"area",0.06,6e-04
1,"patch",1,9119,"area",0.01,1e-04
1,"patch",1,9120,"area",40.54,0.4054
1,"patch",1,9121,"area",5.14,0.0514
1,"patch",1,9122,"area",2.66,0.0266
1,"patch",1,9123,"area",0.47,0.0047
1,"patch",1,9124,"area",8.04,0.0804
1,"patch",1,9125,"area",48.35,0.4835
1,"patch",1,9126,"area",3.89,0.0389
1,"patch",1,9127,"area",0.56,0.0056
1,"patch",1,9128,"area",0.04,4e-04
1,"patch",1,9129,"area",0.02,2e-04
1,"patch",1,9130,"area",2.67,0.0267
1,"patch",1,9131,"area",8.18,0.0818
1,"patch",1,9132,"area",0.03,3e-04
1,"patch",1,9133,"area",0.12,0.0012
1,"patch",1,9134,"area",0.83,0.0083
1,"patch",1,9135,"area",0.01,1e-04
1,"patch",1,9136,"area",0.05,5e-04
1,"patch",1,9137,"area",0.01,1e-04
1,"patch",1,9138,"area",0.43,0.0043
1,"patch",1,9139,"area",0.71,0.0071
1,"patch",1,9140,"area",0.08,8e-04
1,"patch",1,9141,"area",0.37,0.0037
1,"patch",1,9142,"area",0.01,1e-04
1,"patch",1,9143,"area",0.65,0.0065
1,"patch",1,9144,"area",0.07,7e-04
1,"patch",1,9145,"area",1.09,0.0109
1,"patch",1,9146,"area",28.13,0.2813
1,"patch",1,9147,"area",0.01,1e-04
1,"patch",1,9148,"area",101.33,1.0133
1,"patch",1,9149,"area",0.01,1e-04
1,"patch",1,9150,"area",0.04,4e-04
1,"patch",1,9151,"area",0.06,6e-04
1,"patch",1,9152,"area",5.26,0.0526
1,"patch",1,9153,"area",0.08,8e-04
1,"patch",1,9154,"area",0.42,0.0042
1,"patch",1,9155,"area",2.78,0.0278
1,"patch",1,9156,"area",0.04,4e-04
1,"patch",1,9157,"area",7.99,0.0799
1,"patch",1,9158,"area",0.03,3e-04
1,"patch",1,9159,"area",0.16,0.0016
1,"patch",1,9160,"area",0.05,5e-04
1,"patch",1,9161,"area",0.01,1e-04
1,"patch",1,9162,"area",0.24,0.0024
1,"patch",1,9163,"area",0.11,0.0011
1,"patch",1,9164,"area",0.01,1e-04
1,"patch",1,9165,"area",5.14,0.0514
1,"patch",1,9166,"area",0.08,8e-04
1,"patch",1,9167,"area",0.19,0.0019
1,"patch",1,9168,"area",0.05,5e-04
1,"patch",1,9169,"area",0.03,3e-04
1,"patch",1,9170,"area",0.26,0.0026
1,"patch",1,9171,"area",3.34,0.0334
1,"patch",1,9172,"area",0.01,1e-04
1,"patch",1,9173,"area",0.55,0.0055
1,"patch",1,9174,"area",0.63,0.0063
1,"patch",1,9175,"area",0.03,3e-04
1,"patch",1,9176,"area",0.08,8e-04
1,"patch",1,9177,"area",0.02,2e-04
1,"patch",1,9178,"area",0.65,0.0065
1,"patch",1,9179,"area",0.04,4e-04
1,"patch",1,9180,"area",0.01,1e-04
1,"patch",1,9181,"area",0.13,0.0013
1,"patch",1,9182,"area",0.01,1e-04
1,"patch",1,9183,"area",0.21,0.0021
1,"patch",1,9184,"area",0.34,0.0034
1,"patch",1,9185,"area",2.46,0.0246
1,"patch",1,9186,"area",1.76,0.0176
1,"patch",1,9187,"area",0.01,1e-04
1,"patch",1,9188,"area",0.03,3e-04
1,"patch",1,9189,"area",5.1,0.051
1,"patch",1,9190,"area",0.06,6e-04
1,"patch",1,9191,"area",0.22,0.0022
1,"patch",1,9192,"area",0.26,0.0026
1,"patch",1,9193,"area",0.18,0.0018
1,"patch",1,9194,"area",0.03,3e-04
1,"patch",1,9195,"area",0.1,0.001
1,"patch",1,9196,"area",0.02,2e-04
1,"patch",1,9197,"area",0.01,1e-04
1,"patch",1,9198,"area",0.02,2e-04
1,"patch",1,9199,"area",0.05,5e-04
1,"patch",1,9200,"area",2.2,0.022
1,"patch",1,9201,"area",0.43,0.0043
1,"patch",1,9202,"area",0.02,2e-04
1,"patch",1,9203,"area",0.01,1e-04
1,"patch",1,9204,"area",2.86,0.0286
1,"patch",1,9205,"area",0.01,1e-04
1,"patch",1,9206,"area",1.7,0.017
1,"patch",1,9207,"area",0.01,1e-04
1,"patch",1,9208,"area",0.09,9e-04
1,"patch",1,9209,"area",0.01,1e-04
1,"patch",1,9210,"area",0.14,0.0014
1,"patch",1,9211,"area",0.66,0.0066
1,"patch",1,9212,"area",0.05,5e-04
1,"patch",1,9213,"area",0.07,7e-04
1,"patch",1,9214,"area",0.11,0.0011
1,"patch",1,9215,"area",0.58,0.0058
1,"patch",1,9216,"area",0.06,6e-04
1,"patch",1,9217,"area",0.02,2e-04
1,"patch",1,9218,"area",0.06,6e-04
1,"patch",1,9219,"area",0.03,3e-04
1,"patch",1,9220,"area",242.4,2.424
1,"patch",1,9221,"area",0.01,1e-04
1,"patch",1,9222,"area",0.03,3e-04
1,"patch",1,9223,"area",0.03,3e-04
1,"patch",1,9224,"area",0.06,6e-04
1,"patch",1,9225,"area",0.01,1e-04
1,"patch",1,9226,"area",433.96,4.3396
1,"patch",1,9227,"area",0.01,1e-04
1,"patch",1,9228,"area",0.02,2e-04
1,"patch",1,9229,"area",0.02,2e-04
1,"patch",1,9230,"area",0.1,0.001
1,"patch",1,9231,"area",0.27,0.0027
1,"patch",1,9232,"area",0.08,8e-04
1,"patch",1,9233,"area",0.01,1e-04
1,"patch",1,9234,"area",0.67,0.0067
1,"patch",1,9235,"area",0.02,2e-04
1,"patch",1,9236,"area",0.05,5e-04
1,"patch",1,9237,"area",0.59,0.0059
1,"patch",1,9238,"area",4.38,0.0438
1,"patch",1,9239,"area",0.5,0.005
1,"patch",1,9240,"area",0.01,1e-04
1,"patch",1,9241,"area",0.07,7e-04
1,"patch",1,9242,"area",1.57,0.0157
1,"patch",1,9243,"area",0.01,1e-04
