"layer","level","class","id","metric","value","prop_edge"
1,"patch",1,8963,"cai",0,100
1,"patch",1,8964,"cai",0,100
1,"patch",1,8965,"cai",0,100
1,"patch",1,8966,"cai",0,100
1,"patch",1,8967,"cai",0,100
1,"patch",1,8968,"cai",0,100
1,"patch",1,8969,"cai",0,100
1,"patch",1,8970,"cai",0,100
1,"patch",1,8971,"cai",0,100
1,"patch",1,8972,"cai",0,100
1,"patch",1,8973,"cai",0,100
1,"patch",1,8974,"cai",0,100
1,"patch",1,8975,"cai",0,100
1,"patch",1,8976,"cai",0,100
1,"patch",1,8977,"cai",0,100
1,"patch",1,8978,"cai",0,100
1,"patch",1,8979,"cai",0,100
1,"patch",1,8980,"cai",0,100
1,"patch",1,8981,"cai",0,100
1,"patch",1,8982,"cai",0,100
1,"patch",1,8983,"cai",0,100
1,"patch",1,8984,"cai",0,100
1,"patch",1,8985,"cai",0,100
1,"patch",1,8986,"cai",0,100
1,"patch",1,8987,"cai",0,100
1,"patch",1,8988,"cai",0,100
1,"patch",1,8989,"cai",0,100
1,"patch",1,8990,"cai",0,100
1,"patch",1,8991,"cai",0,100
1,"patch",1,8992,"cai",0,100
1,"patch",1,8993,"cai",0,100
1,"patch",1,8994,"cai",0,100
1,"patch",1,8995,"cai",0,100
1,"patch",1,8996,"cai",0,100
1,"patch",1,8997,"cai",0,100
1,"patch",1,8998,"cai",0,100
1,"patch",1,8999,"cai",0,100
1,"patch",1,9000,"cai",0,100
1,"patch",1,9001,"cai",0,100
1,"patch",1,9002,"cai",0,100
1,"patch",1,9003,"cai",0,100
1,"patch",1,9004,"cai",0,100
1,"patch",1,9005,"cai",0,100
1,"patch",1,9006,"cai",0,100
1,"patch",1,9007,"cai",0,100
1,"patch",1,9008,"cai",0,100
1,"patch",1,9009,"cai",40.3919528269164,59.6080471730836
1,"patch",1,9010,"cai",0,100
1,"patch",1,9011,"cai",0,100
1,"patch",1,9012,"cai",10.8041237113402,89.1958762886598
1,"patch",1,9013,"cai",0,100
1,"patch",1,9014,"cai",0,100
1,"patch",1,9015,"cai",0,100
1,"patch",1,9016,"cai",0,100
1,"patch",1,9017,"cai",0,100
1,"patch",1,9018,"cai",0,100
1,"patch",1,9019,"cai",0,100
1,"patch",1,9020,"cai",0,100
1,"patch",1,9021,"cai",0,100
1,"patch",1,9022,"cai",0,100
1,"patch",1,9023,"cai",0,100
1,"patch",1,9024,"cai",0,100
1,"patch",1,9025,"cai",0,100
1,"patch",1,9026,"cai",0,100
1,"patch",1,9027,"cai",0,100
1,"patch",1,9028,"cai",0,100
1,"patch",1,9029,"cai",0,100
1,"patch",1,9030,"cai",0,100
1,"patch",1,9031,"cai",0,100
1,"patch",1,9032,"cai",0,100
1,"patch",1,9033,"cai",0,100
1,"patch",1,9034,"cai",0,100
1,"patch",1,9035,"cai",0,100
1,"patch",1,9036,"cai",16.8411214953271,83.1588785046729
1,"patch",1,9037,"cai",0,100
1,"patch",1,9038,"cai",5.07621311704657,94.9237868829534
1,"patch",1,9039,"cai",0,100
1,"patch",1,9040,"cai",0,100
1,"patch",1,9041,"cai",0,100
1,"patch",1,9042,"cai",0,100
1,"patch",1,9043,"cai",0,100
1,"patch",1,9044,"cai",0,100
1,"patch",1,9045,"cai",0,100
1,"patch",1,9046,"cai",0,100
1,"patch",1,9047,"cai",0,100
1,"patch",1,9048,"cai",0.162954915806627,99.8370450841934
1,"patch",1,9049,"cai",0,100
1,"patch",1,9050,"cai",0,100
1,"patch",1,9051,"cai",0,100
1,"patch",1,9052,"cai",0,100
1,"patch",1,9053,"cai",0,100
1,"patch",1,9054,"cai",4.21538461538462,95.7846153846154
1,"patch",1,9055,"cai",0,100
1,"patch",1,9056,"cai",57.4947080355994,42.5052919644006
1,"patch",1,9057,"cai",0,100
1,"patch",1,9058,"cai",0,100
1,"patch",1,9059,"cai",0,100
1,"patch",1,9060,"cai",0,100
1,"patch",1,9061,"cai",0,100
1,"patch",1,9062,"cai",0,100
1,"patch",1,9063,"cai",0,100
1,"patch",1,9064,"cai",0,100
1,"patch",1,9065,"cai",0,100
1,"patch",1,9066,"cai",22.1864951768489,77.8135048231511
1,"patch",1,9067,"cai",0,100
1,"patch",1,9068,"cai",23.2391102873031,76.760889712697
1,"patch",1,9069,"cai",0,100
1,"patch",1,9070,"cai",0,100
1,"patch",1,9071,"cai",14.6452051688959,85.3547948311041
1,"patch",1,9072,"cai",0,100
1,"patch",1,9073,"cai",0,100
1,"patch",1,9074,"cai",16,84
1,"patch",1,9075,"cai",0,100
1,"patch",1,9076,"cai",0,100
1,"patch",1,9077,"cai",0,100
1,"patch",1,9078,"cai",0,100
1,"patch",1,9079,"cai",0,100
1,"patch",1,9080,"cai",0,100
1,"patch",1,9081,"cai",34.4915254237288,65.5084745762712
1,"patch",1,9082,"cai",0,100
1,"patch",1,9083,"cai",0,100
1,"patch",1,9084,"cai",0,100
1,"patch",1,9085,"cai",0,100
1,"patch",1,9086,"cai",3.92749244712991,96.0725075528701
1,"patch",1,9087,"cai",0,100
1,"patch",1,9088,"cai",0,100
1,"patch",1,9089,"cai",0,100
1,"patch",1,9090,"cai",0,100
1,"patch",1,9091,"cai",0,100
1,"patch",1,9092,"cai",0,100
1,"patch",1,9093,"cai",0,100
1,"patch",1,9094,"cai",0,100
1,"patch",1,9095,"cai",0,100
1,"patch",1,9096,"cai",0,100
1,"patch",1,9097,"cai",0,100
1,"patch",1,9098,"cai",0,100
1,"patch",1,9099,"cai",0,100
1,"patch",1,9100,"cai",0,100
1,"patch",1,9101,"cai",0,100
1,"patch",1,9102,"cai",0,100
1,"patch",1,9103,"cai",0.556173526140156,99.4438264738598
1,"patch",1,9104,"cai",0,100
1,"patch",1,9105,"cai",0,100
1,"patch",1,9106,"cai",0,100
1,"patch",1,9107,"cai",11.9575699132112,88.0424300867888
1,"patch",1,9108,"cai",0,100
1,"patch",1,9109,"cai",0,100
1,"patch",1,9110,"cai",0,100
1,"patch",1,9111,"cai",0,100
1,"patch",1,9112,"cai",0,100
1,"patch",1,9113,"cai",0,100
1,"patch",1,9114,"cai",0,100
1,"patch",1,9115,"cai",0,100
1,"patch",1,9116,"cai",0,100
1,"patch",1,9117,"cai",0,100
1,"patch",1,9118,"cai",0,100
1,"patch",1,9119,"cai",0,100
1,"patch",1,9120,"cai",11.1988159842131,88.8011840157869
1,"patch",1,9121,"cai",0,100
1,"patch",1,9122,"cai",0,100
1,"patch",1,9123,"cai",0,100
1,"patch",1,9124,"cai",4.47761194029851,95.5223880597015
1,"patch",1,9125,"cai",27.3422957600827,72.6577042399173
1,"patch",1,9126,"cai",0,100
1,"patch",1,9127,"cai",0,100
1,"patch",1,9128,"cai",0,100
1,"patch",1,9129,"cai",0,100
1,"patch",1,9130,"cai",0,100
1,"patch",1,9131,"cai",0.855745721271394,99.1442542787286
1,"patch",1,9132,"cai",0,100
1,"patch",1,9133,"cai",0,100
1,"patch",1,9134,"cai",0,100
1,"patch",1,9135,"cai",0,100
1,"patch",1,9136,"cai",0,100
1,"patch",1,9137,"cai",0,100
1,"patch",1,9138,"cai",0,100
1,"patch",1,9139,"cai",0,100
1,"patch",1,9140,"cai",0,100
1,"patch",1,9141,"cai",0,100
1,"patch",1,9142,"cai",0,100
1,"patch",1,9143,"cai",0,100
1,"patch",1,9144,"cai",0,100
1,"patch",1,9145,"cai",0,100
1,"patch",1,9146,"cai",0.746533949520085,99.2534660504799
1,"patch",1,9147,"cai",0,100
1,"patch",1,9148,"cai",18.1486233099773,81.8513766900227
1,"patch",1,9149,"cai",0,100
1,"patch",1,9150,"cai",0,100
1,"patch",1,9151,"cai",0,100
1,"patch",1,9152,"cai",0,100
1,"patch",1,9153,"cai",0,100
1,"patch",1,9154,"cai",0,100
1,"patch",1,9155,"cai",0,100
1,"patch",1,9156,"cai",0,100
1,"patch",1,9157,"cai",0,100
1,"patch",1,9158,"cai",0,100
1,"patch",1,9159,"cai",0,100
1,"patch",1,9160,"cai",0,100
1,"patch",1,9161,"cai",0,100
1,"patch",1,9162,"cai",0,100
1,"patch",1,9163,"cai",0,100
1,"patch",1,9164,"cai",0,100
1,"patch",1,9165,"cai",0,100
1,"patch",1,9166,"cai",0,100
1,"patch",1,9167,"cai",0,100
1,"patch",1,9168,"cai",0,100
1,"patch",1,9169,"cai",0,100
1,"patch",1,9170,"cai",0,100
1,"patch",1,9171,"cai",0,100
1,"patch",1,9172,"cai",0,100
1,"patch",1,9173,"cai",0,100
1,"patch",1,9174,"cai",0,100
1,"patch",1,9175,"cai",0,100
1,"patch",1,9176,"cai",0,100
1,"patch",1,9177,"cai",0,100
1,"patch",1,9178,"cai",0,100
1,"patch",1,9179,"cai",0,100
1,"patch",1,9180,"cai",0,100
1,"patch",1,9181,"cai",0,100
1,"patch",1,9182,"cai",0,100
1,"patch",1,9183,"cai",0,100
1,"patch",1,9184,"cai",0,100
1,"patch",1,9185,"cai",0,100
1,"patch",1,9186,"cai",0,100
1,"patch",1,9187,"cai",0,100
1,"patch",1,9188,"cai",0,100
1,"patch",1,9189,"cai",0,100
1,"patch",1,9190,"cai",0,100
1,"patch",1,9191,"cai",0,100
1,"patch",1,9192,"cai",0,100
1,"patch",1,9193,"cai",0,100
1,"patch",1,9194,"cai",0,100
1,"patch",1,9195,"cai",0,100
1,"patch",1,9196,"cai",0,100
1,"patch",1,9197,"cai",0,100
1,"patch",1,9198,"cai",0,100
1,"patch",1,9199,"cai",0,100
1,"patch",1,9200,"cai",0,100
1,"patch",1,9201,"cai",0,100
1,"patch",1,9202,"cai",0,100
1,"patch",1,9203,"cai",0,100
1,"patch",1,9204,"cai",0,100
1,"patch",1,9205,"cai",0,100
1,"patch",1,9206,"cai",0,100
1,"patch",1,9207,"cai",0,100
1,"patch",1,9208,"cai",0,100
1,"patch",1,9209,"cai",0,100
1,"patch",1,9210,"cai",0,100
1,"patch",1,9211,"cai",0,100
1,"patch",1,9212,"cai",0,100
1,"patch",1,9213,"cai",0,100
1,"patch",1,9214,"cai",0,100
1,"patch",1,9215,"cai",0,100
1,"patch",1,9216,"cai",0,100
1,"patch",1,9217,"cai",0,100
1,"patch",1,9218,"cai",0,100
1,"patch",1,9219,"cai",0,100
1,"patch",1,9220,"cai",36.2706270627063,63.7293729372937
1,"patch",1,9221,"cai",0,100
1,"patch",1,9222,"cai",0,100
1,"patch",1,9223,"cai",0,100
1,"patch",1,9224,"cai",0,100
1,"patch",1,9225,"cai",0,100
1,"patch",1,9226,"cai",53.7008019172274,46.2991980827726
1,"patch",1,9227,"cai",0,100
1,"patch",1,9228,"cai",0,100
1,"patch",1,9229,"cai",0,100
1,"patch",1,9230,"cai",0,100
1,"patch",1,9231,"cai",0,100
1,"patch",1,9232,"cai",0,100
1,"patch",1,9233,"cai",0,100
1,"patch",1,9234,"cai",0,100
1,"patch",1,9235,"cai",0,100
1,"patch",1,9236,"cai",0,100
1,"patch",1,9237,"cai",0,100
1,"patch",1,9238,"cai",0,100
1,"patch",1,9239,"cai",0,100
1,"patch",1,9240,"cai",0,100
1,"patch",1,9241,"cai",0,100
1,"patch",1,9242,"cai",0,100
1,"patch",1,9243,"cai",0,100
1,"patch",1,9244,"cai",58.5082531214968,41.4917468785032
1,"patch",1,9245,"cai",0,100
1,"patch",1,9246,"cai",0,100
1,"patch",1,9247,"cai",0,100
1,"patch",1,9248,"cai",0,100
1,"patch",1,9249,"cai",0,100
1,"patch",1,9250,"cai",0,100
1,"patch",1,9251,"cai",0,100
1,"patch",1,9252,"cai",0,100
1,"patch",1,9253,"cai",0,100
1,"patch",1,9254,"cai",0,100
1,"patch",1,9255,"cai",0,100
1,"patch",1,9256,"cai",0,100
1,"patch",1,9257,"cai",0,100
1,"patch",1,9258,"cai",0,100
1,"patch",1,9259,"cai",20.9511727210842,79.0488272789158
1,"patch",1,9260,"cai",0,100
1,"patch",1,9261,"cai",0,100
1,"patch",1,9262,"cai",16.9100503129218,83.0899496870782
1,"patch",1,9263,"cai",0,100
1,"patch",1,9264,"cai",0,100
1,"patch",1,9265,"cai",0,100
1,"patch",1,9266,"cai",0,100
1,"patch",1,9267,"cai",0,100
1,"patch",1,9268,"cai",0,100
1,"patch",1,9269,"cai",0,100
1,"patch",1,9270,"cai",0,100
1,"patch",1,9271,"cai",0,100
1,"patch",1,9272,"cai",0,100
1,"patch",1,9273,"cai",0,100
1,"patch",1,9274,"cai",0,100
1,"patch",1,9275,"cai",0,100
1,"patch",1,9276,"cai",0,100
1,"patch",1,9277,"cai",0,100
1,"patch",1,9278,"cai",0,100
1,"patch",1,9279,"cai",0,100
1,"patch",1,9280,"cai",0,100
1,"patch",1,9281,"cai",0,100
1,"patch",1,9282,"cai",0,100
1,"patch",1,9283,"cai",0,100
1,"patch",1,9284,"cai",0,100
1,"patch",1,9285,"cai",0,100
1,"patch",1,9286,"cai",0,100
1,"patch",1,9287,"cai",0,100
1,"patch",1,9288,"cai",0,100
1,"patch",1,9289,"cai",13.1227073719086,86.8772926280914
1,"patch",1,9290,"cai",0,100
1,"patch",1,9291,"cai",0,100
1,"patch",1,9292,"cai",0,100
1,"patch",1,9293,"cai",0,100
1,"patch",1,9294,"cai",0,100
1,"patch",1,9295,"cai",0,100
1,"patch",1,9296,"cai",0,100
1,"patch",1,9297,"cai",0,100
1,"patch",1,9298,"cai",4.87883683360258,95.1211631663974
1,"patch",1,9299,"cai",0,100
1,"patch",1,9300,"cai",0,100
1,"patch",1,9301,"cai",0,100
1,"patch",1,9302,"cai",0,100
1,"patch",1,9303,"cai",0,100
1,"patch",1,9304,"cai",0,100
1,"patch",1,9305,"cai",4.9136786188579,95.0863213811421
1,"patch",1,9306,"cai",0,100
1,"patch",1,9307,"cai",0,100
1,"patch",1,9308,"cai",0,100
1,"patch",1,9309,"cai",33.8090824837813,66.1909175162187
1,"patch",1,9310,"cai",0,100
1,"patch",1,9311,"cai",0,100
1,"patch",1,9312,"cai",0,100
1,"patch",1,9313,"cai",0,100
1,"patch",1,9314,"cai",0,100
1,"patch",1,9315,"cai",0,100
1,"patch",1,9316,"cai",0,100
1,"patch",1,9317,"cai",0,100
1,"patch",1,9318,"cai",0,100
1,"patch",1,9319,"cai",0,100
1,"patch",1,9320,"cai",0,100
1,"patch",1,9321,"cai",0,100
1,"patch",1,9322,"cai",38.665308201732,61.334691798268
1,"patch",1,9323,"cai",0,100
1,"patch",1,9324,"cai",0,100
1,"patch",1,9325,"cai",0,100
1,"patch",1,9326,"cai",0,100
1,"patch",1,9327,"cai",0,100
1,"patch",1,9328,"cai",0,100
1,"patch",1,9329,"cai",0,100
1,"patch",1,9330,"cai",0,100
1,"patch",1,9331,"cai",0,100
1,"patch",1,9332,"cai",0,100
1,"patch",1,9333,"cai",0,100
1,"patch",1,9334,"cai",0,100
1,"patch",1,9335,"cai",0,100
1,"patch",1,9336,"cai",0,100
1,"patch",1,9337,"cai",0,100
1,"patch",1,9338,"cai",0,100
1,"patch",1,9339,"cai",0,100
1,"patch",1,9340,"cai",0,100
1,"patch",1,9341,"cai",0,100
1,"patch",1,9342,"cai",0,100
1,"patch",1,9343,"cai",0,100
1,"patch",1,9344,"cai",0,100
1,"patch",1,9345,"cai",0,100
1,"patch",1,9346,"cai",0,100
1,"patch",1,9347,"cai",0,100
1,"patch",1,9348,"cai",0,100
1,"patch",1,9349,"cai",0,100
1,"patch",1,9350,"cai",0,100
1,"patch",1,9351,"cai",32.3611393129419,67.6388606870581
1,"patch",1,9352,"cai",0,100
1,"patch",1,9353,"cai",0,100
1,"patch",1,9354,"cai",0,100
1,"patch",1,9355,"cai",0,100
1,"patch",1,9356,"cai",0,100
1,"patch",1,9357,"cai",0,100
1,"patch",1,9358,"cai",0,100
1,"patch",1,9359,"cai",0,100
1,"patch",1,9360,"cai",0,100
1,"patch",1,9361,"cai",0,100
1,"patch",1,9362,"cai",0,100
1,"patch",1,9363,"cai",0,100
1,"patch",1,9364,"cai",0,100
1,"patch",1,9365,"cai",0,100
1,"patch",1,9366,"cai",0,100
1,"patch",1,9367,"cai",0,100
1,"patch",1,9368,"cai",0,100
1,"patch",1,9369,"cai",0,100
1,"patch",1,9370,"cai",0,100
1,"patch",1,9371,"cai",0,100
1,"patch",1,9372,"cai",0,100
1,"patch",1,9373,"cai",0,100
1,"patch",1,9374,"cai",0,100
1,"patch",1,9375,"cai",2.54533884823417,97.4546611517658
1,"patch",1,9376,"cai",0,100
1,"patch",1,9377,"cai",0,100
1,"patch",1,9378,"cai",0,100
1,"patch",1,9379,"cai",0,100
1,"patch",1,9380,"cai",0,100
1,"patch",1,9381,"cai",0,100
1,"patch",1,9382,"cai",0,100
1,"patch",1,9383,"cai",0,100
1,"patch",1,9384,"cai",0,100
1,"patch",1,9385,"cai",0,100
1,"patch",1,9386,"cai",0,100
1,"patch",1,9387,"cai",0,100
1,"patch",1,9388,"cai",0,100
1,"patch",1,9389,"cai",0,100
1,"patch",1,9390,"cai",0,100
1,"patch",1,9391,"cai",0,100
1,"patch",1,9392,"cai",0,100
1,"patch",1,9393,"cai",0,100
1,"patch",1,9394,"cai",0,100
1,"patch",1,9395,"cai",0,100
1,"patch",1,9396,"cai",0,100
1,"patch",1,9397,"cai",0,100
1,"patch",1,9398,"cai",0,100
1,"patch",1,9399,"cai",0,100
1,"patch",1,9400,"cai",0,100
1,"patch",1,9401,"cai",0,100
1,"patch",1,9402,"cai",0,100
1,"patch",1,9403,"cai",0,100
1,"patch",1,9404,"cai",0,100
1,"patch",1,9405,"cai",0,100
1,"patch",1,9406,"cai",0,100
1,"patch",1,9407,"cai",0,100
1,"patch",1,9408,"cai",0,100
1,"patch",1,9409,"cai",0,100
1,"patch",1,9410,"cai",0,100
1,"patch",1,9411,"cai",0,100
1,"patch",1,9412,"cai",0,100
1,"patch",1,9413,"cai",0,100
1,"patch",1,9414,"cai",0,100
1,"patch",1,9415,"cai",0,100
1,"patch",1,9416,"cai",0,100
1,"patch",1,9417,"cai",0,100
1,"patch",1,9418,"cai",16.9774127310062,83.0225872689938
1,"patch",1,9419,"cai",0,100
1,"patch",1,9420,"cai",0,100
1,"patch",1,9421,"cai",0,100
1,"patch",1,9422,"cai",0,100
1,"patch",1,9423,"cai",0,100
1,"patch",1,9424,"cai",0,100
1,"patch",1,9425,"cai",0,100
1,"patch",1,9426,"cai",0,100
1,"patch",1,9427,"cai",0,100
1,"patch",1,9428,"cai",0,100
1,"patch",1,9429,"cai",0,100
1,"patch",1,9430,"cai",0,100
1,"patch",1,9431,"cai",0,100
1,"patch",1,9432,"cai",0,100
1,"patch",1,9433,"cai",0,100
1,"patch",1,9434,"cai",0,100
1,"patch",1,9435,"cai",0,100
1,"patch",1,9436,"cai",0,100
1,"patch",1,9437,"cai",0,100
1,"patch",1,9438,"cai",0,100
1,"patch",1,9439,"cai",29.8730395817774,70.1269604182226
1,"patch",1,9440,"cai",0,100
1,"patch",1,9441,"cai",0,100
1,"patch",1,9442,"cai",0,100
1,"patch",1,9443,"cai",0,100
1,"patch",1,9444,"cai",0,100
1,"patch",1,9445,"cai",0,100
1,"patch",1,9446,"cai",0,100
1,"patch",1,9447,"cai",0,100
1,"patch",1,9448,"cai",0,100
1,"patch",1,9449,"cai",0,100
1,"patch",1,9450,"cai",0,100
1,"patch",1,9451,"cai",0,100
1,"patch",1,9452,"cai",0,100
1,"patch",1,9453,"cai",7.33351307630089,92.6664869236991
1,"patch",1,9454,"cai",0,100
1,"patch",1,9455,"cai",0,100
1,"patch",1,9456,"cai",0,100
1,"patch",1,9457,"cai",7.59529951275437,92.4047004872456
1,"patch",1,9458,"cai",0,100
1,"patch",1,9459,"cai",0,100
1,"patch",1,9460,"cai",0,100
1,"patch",1,9461,"cai",0,100
1,"patch",1,9462,"cai",0,100
1,"patch",1,9463,"cai",2.3489932885906,97.6510067114094
1,"patch",1,9464,"cai",0,100
1,"patch",1,9465,"cai",0,100
1,"patch",1,9466,"cai",0,100
1,"patch",1,9467,"cai",0,100
1,"patch",1,9468,"cai",0,100
1,"patch",1,9469,"cai",0,100
1,"patch",1,9470,"cai",0,100
1,"patch",1,9471,"cai",0,100
1,"patch",1,9472,"cai",0,100
1,"patch",1,9473,"cai",0,100
1,"patch",1,9474,"cai",0,100
1,"patch",1,9475,"cai",8.79506008010681,91.2049399198932
1,"patch",1,9476,"cai",0,100
1,"patch",1,9477,"cai",0,100
1,"patch",1,9478,"cai",0,100
1,"patch",1,9479,"cai",0,100
1,"patch",1,9480,"cai",0,100
1,"patch",1,9481,"cai",0,100
1,"patch",1,9482,"cai",0,100
1,"patch",1,9483,"cai",0,100
1,"patch",1,9484,"cai",0,100
1,"patch",1,9485,"cai",7.19360568383659,92.8063943161634
1,"patch",1,9486,"cai",0,100
1,"patch",1,9487,"cai",18.1638696939783,81.8361303060217
1,"patch",1,9488,"cai",0,100
1,"patch",1,9489,"cai",0,100
1,"patch",1,9490,"cai",0,100
1,"patch",1,9491,"cai",0,100
1,"patch",1,9492,"cai",22.8725612287256,77.1274387712744
1,"patch",1,9493,"cai",0,100
1,"patch",1,9494,"cai",0,100
1,"patch",1,9495,"cai",4.05063291139241,95.9493670886076
1,"patch",1,9496,"cai",0,100
1,"patch",1,9497,"cai",0,100
1,"patch",1,9498,"cai",0,100
1,"patch",1,9499,"cai",0,100
1,"patch",1,9500,"cai",7.1536523929471,92.8463476070529
1,"patch",1,9501,"cai",0,100
1,"patch",1,9502,"cai",0,100
1,"patch",1,9503,"cai",0,100
1,"patch",1,9504,"cai",0,100
1,"patch",1,9505,"cai",0,100
1,"patch",1,9506,"cai",0,100
1,"patch",1,9507,"cai",0,100
1,"patch",1,9508,"cai",0,100
1,"patch",1,9509,"cai",0,100
1,"patch",1,9510,"cai",0,100
1,"patch",1,9511,"cai",0,100
1,"patch",1,9512,"cai",0,100
1,"patch",1,9513,"cai",0,100
1,"patch",1,9514,"cai",0.466200466200466,99.5337995337995
1,"patch",1,9515,"cai",0,100
1,"patch",1,9516,"cai",0,100
1,"patch",1,9517,"cai",0,100
1,"patch",1,9518,"cai",0,100
1,"patch",1,9519,"cai",0,100
1,"patch",1,9520,"cai",0,100
1,"patch",1,9521,"cai",0,100
1,"patch",1,9522,"cai",0,100
1,"patch",1,9523,"cai",0,100
1,"patch",1,9524,"cai",0,100
1,"patch",1,9525,"cai",0,100
1,"patch",1,9526,"cai",0,100
1,"patch",1,9527,"cai",0,100
1,"patch",1,9528,"cai",0,100
1,"patch",1,9529,"cai",0,100
1,"patch",1,9530,"cai",0,100
1,"patch",1,9531,"cai",0,100
1,"patch",1,9532,"cai",0,100
1,"patch",1,9533,"cai",0,100
1,"patch",1,9534,"cai",0,100
1,"patch",1,9535,"cai",0,100
1,"patch",1,9536,"cai",0,100
1,"patch",1,9537,"cai",0,100
1,"patch",1,9538,"cai",0,100
1,"patch",1,9539,"cai",0,100
1,"patch",1,9540,"cai",0,100
1,"patch",1,9541,"cai",8.67839661330864,91.3216033866914
1,"patch",1,9542,"cai",0,100
1,"patch",1,9543,"cai",0,100
1,"patch",1,9544,"cai",0,100
1,"patch",1,9545,"cai",0,100
1,"patch",1,9546,"cai",0,100
1,"patch",1,9547,"cai",0,100
1,"patch",1,9548,"cai",0,100
1,"patch",1,9549,"cai",0,100
1,"patch",1,9550,"cai",0,100
1,"patch",1,9551,"cai",0,100
1,"patch",1,9552,"cai",0,100
1,"patch",1,9553,"cai",0,100
1,"patch",1,9554,"cai",9.87745098039216,90.1225490196078
1,"patch",1,9555,"cai",22.7911646586345,77.2088353413655
1,"patch",1,9556,"cai",0,100
1,"patch",1,9557,"cai",0,100
1,"patch",1,9558,"cai",41.6056414429075,58.3943585570925
1,"patch",1,9559,"cai",0,100
1,"patch",1,9560,"cai",0,100
1,"patch",1,9561,"cai",0,100
1,"patch",1,9562,"cai",0,100
1,"patch",1,9563,"cai",0,100
1,"patch",1,9564,"cai",0,100
1,"patch",1,9565,"cai",0,100
1,"patch",1,9566,"cai",0,100
1,"patch",1,9567,"cai",0,100
1,"patch",1,9568,"cai",0,100
1,"patch",1,9569,"cai",0,100
1,"patch",1,9570,"cai",25.7187367228438,74.2812632771562
1,"patch",1,9571,"cai",0,100
1,"patch",1,9572,"cai",24.7048903878583,75.2951096121417
1,"patch",1,9573,"cai",0,100
1,"patch",1,9574,"cai",0,100
1,"patch",1,9575,"cai",4.42132639791938,95.5786736020806
1,"patch",1,9576,"cai",0,100
1,"patch",1,9577,"cai",0,100
1,"patch",1,9578,"cai",31.7387991466016,68.2612008533983
1,"patch",1,9579,"cai",0,100
1,"patch",1,9580,"cai",0,100
1,"patch",1,9581,"cai",0,100
1,"patch",1,9582,"cai",0,100
1,"patch",1,9583,"cai",0,100
1,"patch",1,9584,"cai",0,100
1,"patch",1,9585,"cai",0,100
1,"patch",1,9586,"cai",0,100
1,"patch",1,9587,"cai",0,100
1,"patch",1,9588,"cai",12.0084897229669,87.9915102770331
1,"patch",1,9589,"cai",0,100
1,"patch",1,9590,"cai",0,100
1,"patch",1,9591,"cai",23.0471357991721,76.9528642008279
1,"patch",1,9592,"cai",0,100
1,"patch",1,9593,"cai",0,100
1,"patch",1,9594,"cai",0,100
1,"patch",1,9595,"cai",0,100
1,"patch",1,9596,"cai",0,100
1,"patch",1,9597,"cai",0,100
1,"patch",1,9598,"cai",0,100
1,"patch",1,9599,"cai",0,100
1,"patch",1,9600,"cai",0,100
1,"patch",1,9601,"cai",0,100
1,"patch",1,9602,"cai",0,100
1,"patch",1,9603,"cai",0,100
1,"patch",1,9604,"cai",0,100
1,"patch",1,9605,"cai",0,100
1,"patch",1,9606,"cai",0,100
1,"patch",1,9607,"cai",0,100
1,"patch",1,9608,"cai",9.24051830133359,90.7594816986664
1,"patch",1,9609,"cai",0,100
1,"patch",1,9610,"cai",0,100
1,"patch",1,9611,"cai",0,100
1,"patch",1,9612,"cai",0,100
1,"patch",1,9613,"cai",0,100
1,"patch",1,9614,"cai",0,100
1,"patch",1,9615,"cai",0,100
1,"patch",1,9616,"cai",0,100
1,"patch",1,9617,"cai",0,100
1,"patch",1,9618,"cai",0,100
1,"patch",1,9619,"cai",0,100
1,"patch",1,9620,"cai",0,100
1,"patch",1,9621,"cai",0,100
1,"patch",1,9622,"cai",0,100
1,"patch",1,9623,"cai",0,100
1,"patch",1,9624,"cai",0,100
1,"patch",1,9625,"cai",0,100
1,"patch",1,9626,"cai",0,100
1,"patch",1,9627,"cai",0,100
1,"patch",1,9628,"cai",0,100
1,"patch",1,9629,"cai",13.5894495412844,86.4105504587156
1,"patch",1,9630,"cai",0,100
1,"patch",1,9631,"cai",0,100
1,"patch",1,9632,"cai",0,100
1,"patch",1,9633,"cai",24.9360613810742,75.0639386189258
1,"patch",1,9634,"cai",0,100
1,"patch",1,9635,"cai",0,100
1,"patch",1,9636,"cai",0,100
1,"patch",1,9637,"cai",0,100
1,"patch",1,9638,"cai",0,100
1,"patch",1,9639,"cai",0,100
1,"patch",1,9640,"cai",0,100
1,"patch",1,9641,"cai",0,100
1,"patch",1,9642,"cai",0,100
1,"patch",1,9643,"cai",0,100
1,"patch",1,9644,"cai",0,100
1,"patch",1,9645,"cai",0,100
1,"patch",1,9646,"cai",0,100
1,"patch",1,9647,"cai",0,100
1,"patch",1,9648,"cai",0,100
1,"patch",1,9649,"cai",0,100
1,"patch",1,9650,"cai",0,100
1,"patch",1,9651,"cai",0,100
1,"patch",1,9652,"cai",0,100
1,"patch",1,9653,"cai",0,100
1,"patch",1,9654,"cai",0,100
1,"patch",1,9655,"cai",0,100
1,"patch",1,9656,"cai",0,100
1,"patch",1,9657,"cai",0,100
1,"patch",1,9658,"cai",37.398804657001,62.601195342999
1,"patch",1,9659,"cai",2.80442804428044,97.1955719557196
1,"patch",1,9660,"cai",16.8928404305101,83.1071595694899
